No,carat,depth,table,x,y,z
2376,0.32,63,55,4.4,4.42,2.78
2377,0.32,62.1,59,4.35,4.38,2.71
2378,0.32,63,57,4.33,4.37,2.74
2379,0.32,62.8,58,4.31,4.35,2.72
2380,0.32,60.8,59,4.41,4.44,2.69
2381,0.32,61.1,58,4.42,4.45,2.71
2382,0.32,59.9,57,4.47,4.51,2.69
2383,0.32,62.8,58,4.35,4.37,2.74
2384,0.32,62.2,58,4.36,4.39,2.72
2385,0.32,62.3,58,4.37,4.4,2.73
2386,0.4,63.8,57,4.67,4.7,2.99
2387,0.32,61.5,60,4.36,4.39,2.69
2388,0.32,60.7,58,4.38,4.42,2.67
2389,0.32,61.5,59,4.4,4.42,2.71
2390,0.32,61.4,57,4.39,4.4,2.7
2391,0.32,62,57,4.37,4.4,2.72
2392,0.32,61.8,55,4.42,4.45,2.74
2393,0.32,61.1,56,4.44,4.46,2.72
2394,0.32,62.5,56,4.38,4.42,2.75
2395,0.32,62.8,55,4.35,4.41,2.75
2396,0.32,61.8,55,4.41,4.43,2.73
2397,0.32,61.2,59,4.38,4.41,2.69
2398,0.32,62,59,4.37,4.41,2.72
2399,0.26,61.3,58,4.13,4.16,2.54
2400,0.31,61.7,55,4.37,4.39,2.7
2401,0.7,61.1,56,5.73,5.76,3.51
2402,0.72,60.5,57,5.82,5.89,3.54
2403,0.7,63.8,57,5.61,5.65,3.59
2404,0.74,61.1,54,5.86,5.89,3.59
2405,0.67,62,56,5.6,5.62,3.48
2406,0.74,62.2,55,5.83,5.81,3.62
2407,0.72,62.6,56,5.7,5.74,3.58
2408,0.72,60.8,56,5.8,5.84,3.54
2409,0.72,62.1,57,5.69,5.75,3.55
2410,0.72,62.8,57,5.68,5.73,3.58
2411,0.81,63.9,58,5.9,5.85,3.75
2412,1.5,57.4,62,7.56,7.39,4.29
2413,0.74,61.8,58,5.79,5.82,3.59
2414,0.93,61.1,59,6.32,6.34,3.87
2415,0.87,62.2,57,6.05,6.11,3.78
2416,0.72,60.8,58,5.77,5.8,3.52
2417,0.72,61.8,55,5.74,5.78,3.56
2418,0.72,61.5,57,5.74,5.76,3.54
2419,0.91,64.4,60,6.1,6.07,3.92
2420,0.91,64.8,57,6.12,6.07,3.95
2421,0.91,62.2,56,6.23,6.18,3.86
2422,0.91,62,56,6.18,6.23,3.85
2423,0.95,62.6,58,6.22,6.18,3.88
2424,0.63,61.1,58,5.49,5.54,3.37
2425,0.92,61.7,57,6.21,6.26,3.85
2426,0.95,59.8,60,6.36,6.34,3.8
2427,0.8,61.7,56,5.98,5.92,3.67
2428,0.73,63.5,58,5.68,5.72,3.62
2429,0.73,62.1,56,5.77,5.8,3.59
2430,0.73,61.9,56,5.74,5.81,3.61
2431,0.73,62.2,55,5.74,5.77,3.58
2432,0.72,63.3,56,5.67,5.71,3.6
2433,1.11,61.8,59,6.65,6.58,4.09
2434,0.85,60.8,57,6.13,6.18,3.74
2435,0.76,61.5,55,5.92,5.88,3.63
2436,0.7,60.9,60,5.75,5.71,3.49
2437,0.73,62.9,58,5.7,5.75,3.6
2438,0.78,61.7,55,5.94,5.89,3.65
2439,0.7,61.2,55,5.71,5.76,3.51
2440,0.7,61,56,5.75,5.79,3.51
2441,0.7,61.7,57,5.66,5.7,3.5
2442,0.79,61.2,56,6.02,5.95,3.66
2443,0.72,60.1,58,5.89,5.86,3.53
2444,0.9,57.5,68,6.37,6.33,3.65
2445,0.96,62.9,59,6.3,6.22,3.94
2446,0.9,63.4,56,6.15,5.99,3.85
2447,1.03,56.2,62,6.69,6.73,3.77
2448,0.9,62.5,56,6.11,6.21,3.85
2449,0.75,58.4,56,5.98,6.06,3.52
2450,0.77,61.6,57,5.87,5.91,3.63
2451,0.91,60.3,59,6.23,6.28,3.77
2452,0.85,62.8,57,6.06,6.01,3.79
2453,0.71,61.9,55,5.74,5.77,3.56
2454,0.74,59.5,57,5.92,5.94,3.53
2455,0.73,61.8,56,5.8,5.76,3.57
2456,0.73,61.9,56,5.8,5.77,3.58
2457,1.01,62.4,60,6.45,6.35,3.99
2458,0.71,62,54,5.71,5.75,3.55
2459,0.89,61.1,58,6.24,6.17,3.79
2460,0.92,62.9,60,6.18,6.13,3.87
2461,1.01,65.8,55,6.29,6.24,4.12
2462,0.7,60.6,56,5.69,5.82,3.49
2463,0.7,60.3,57,5.75,5.83,3.49
2464,0.7,62,55,5.71,5.67,3.53
2465,0.71,62.1,57,5.71,5.75,3.56
2466,0.71,62,57,5.71,5.74,3.55
2467,0.8,61.4,55,5.96,5.99,3.67
2468,0.71,62.2,55,5.71,5.74,3.56
2469,0.75,60.2,57,5.93,5.9,3.56
2470,0.71,62.1,60,5.65,5.71,3.53
2471,0.71,61.5,57,5.74,5.77,3.54
2472,0.81,62.2,57,5.97,6.02,3.73
2473,0.76,61.5,56,5.92,5.89,3.63
2474,0.91,63.8,59,5.99,5.96,3.82
2475,1,62,64,6.43,6.29,3.94
2476,0.76,60.1,59,6.01,5.97,3.6
2477,1,64.4,57,6.35,6.29,4.07
2478,0.81,61.4,60,6.02,5.99,3.69
2479,0.73,62.2,54,5.8,5.75,3.59
2480,0.9,57.4,61,6.42,6.37,3.67
2481,0.7,60.4,63,5.68,5.74,3.45
2482,0.81,62.9,58,5.94,5.88,3.72
2483,0.9,63.6,60,6.11,6.06,3.87
2484,0.54,61.4,57.5,5.25,5.28,3.23
2485,0.83,62.7,58,5.97,6.03,3.76
2486,0.73,62.4,53,5.79,5.82,3.62
2487,0.71,62.3,54,5.68,5.72,3.55
2488,0.8,61.7,56,5.96,6,3.69
2489,0.83,63.7,60.9,5.84,5.92,3.75
2490,0.91,63.5,58,6.15,6.1,3.89
2491,0.91,63.3,60,6.1,6.06,3.85
2492,0.6,61.5,57,5.42,5.45,3.34
2493,0.9,63,53,6.08,6.15,3.85
2494,0.91,61.7,55,6.27,6.2,3.85
2495,0.9,62.9,56,6.13,6.18,3.87
2496,0.51,61.3,56,5.13,5.21,3.17
2497,0.77,61.1,54,5.91,5.94,3.62
2498,1.01,66.1,60,6.15,6.13,4.06
2499,0.83,62,59,6.04,5.99,3.73
2500,0.73,62.2,59,5.74,5.77,3.58
2501,0.71,61.4,59,5.71,5.75,3.52
2502,0.71,62.3,56,5.66,5.7,3.54
2503,0.83,62.1,55,6.05,6,3.74
2504,0.7,61,59,5.74,5.7,3.49
2505,1,56.3,64,6.58,6.54,3.69
2506,0.71,62.6,57,5.7,5.73,3.58
2507,0.71,61.1,56,5.71,5.74,3.5
2508,1.02,60.6,63,6.52,6.46,3.93
2509,0.7,62.4,56,5.67,5.65,3.53
2510,0.7,61.7,57,5.76,5.73,3.54
2511,1.02,62.5,60,6.41,6.39,4
2512,0.73,62,57,5.73,5.75,3.56
2513,0.74,62.1,56,5.83,5.79,3.61
2514,0.9,62.6,56,6.15,6.06,3.82
2515,0.9,63.8,57,6.07,6.13,3.89
2516,0.7,60.5,59,5.72,5.75,3.47
2517,0.7,61.1,59,5.67,5.73,3.48
2518,0.73,62.4,57,5.75,5.79,3.6
2519,0.84,61.4,57,6.03,6.09,3.72
2520,0.76,61,55,5.92,5.89,3.6
2521,0.71,59.7,55,5.85,5.88,3.5
2522,1.04,63.9,58,6.35,6.42,4.08
2523,1.04,61.6,61,6.45,6.47,3.98
2524,0.7,63.3,62,5.67,5.57,3.56
2525,0.7,63,60,5.62,5.59,3.53
2526,1.02,62.3,56,6.39,6.35,3.97
2527,1.04,63.8,56,6.36,6.32,4.05
2528,0.7,60.5,60,5.7,5.73,3.46
2529,1.11,61,59,6.61,6.67,4.05
2530,0.7,60.8,56,5.75,5.79,3.51
2531,0.7,61,56,5.74,5.77,3.51
2532,0.71,58.7,62,5.87,5.81,3.43
2533,0.9,62.7,59,6.2,6.14,3.87
2534,0.9,65.9,59,6,5.95,3.94
2535,0.9,66,58,6,5.97,3.95
2536,0.9,64.7,54,6.1,6.04,3.93
2537,0.9,65.7,60,5.98,5.93,3.91
2538,0.9,64.7,59,6.09,5.99,3.91
2539,0.9,59,61,6.32,6.28,3.72
2540,0.72,60.6,57,5.82,5.79,3.52
2541,0.75,61.8,58,5.83,5.85,3.61
2542,0.75,61.7,56,5.84,5.86,3.61
2543,0.75,62.8,55,5.77,5.79,3.63
2544,0.58,60.6,57,5.38,5.41,3.27
2545,0.7,61.2,56,5.71,5.75,3.5
2546,0.7,61.4,55,5.71,5.76,3.53
2547,0.7,59.9,62,5.69,5.74,3.42
2548,0.83,63,55,5.95,5.96,3.75
2549,0.83,62.1,56,6,6.04,3.74
2550,1.01,62.1,54,6.48,6.4,4
2551,0.77,61.1,56,5.89,5.92,3.61
2552,0.7,62.4,59,5.63,5.66,3.52
2553,0.7,60.1,60,5.73,5.76,3.45
2554,0.9,61.5,59,6.15,6.2,3.8
2555,0.93,63.3,61,6.19,6.14,3.9
2556,0.8,61.7,62,5.89,5.94,3.65
2557,0.9,62.5,57,6.12,6.2,3.85
2558,0.73,60.8,56.4,5.81,5.86,3.55
2559,0.79,61.1,57,5.94,6,3.65
2560,0.8,61.9,54,5.95,6,3.7
2561,0.7,61.5,60,5.71,5.64,3.49
2562,0.71,62.6,56,5.65,5.69,3.55
2563,0.79,60.8,55,5.98,6.05,3.66
2564,0.9,62.6,62,6.06,6.01,3.78
2565,0.9,64.3,57,6.16,6.06,3.93
2566,0.9,61.9,62,6.12,6.07,3.77
2567,0.91,64.2,60,6.01,5.95,3.84
2568,0.91,64.9,56,6.08,6.05,3.94
2569,0.9,63.1,54,6.13,6.16,3.88
2570,0.73,60.7,61,5.79,5.75,3.5
2571,0.73,62.6,56,5.73,5.71,3.58
2572,0.77,59.5,58,5.96,5.94,3.54
2573,0.82,61.2,61,5.98,5.95,3.65
2574,0.61,59.9,61,5.5,5.55,3.31
2575,0.71,62.7,57,5.7,5.75,3.59
2576,0.71,61.9,54,5.74,5.76,3.56
2577,0.71,62.3,54,5.69,5.73,3.56
2578,0.76,61.2,57,5.85,5.9,3.59
2579,0.81,60.8,59,5.99,5.95,3.63
2580,0.78,61.1,57,5.95,5.97,3.64
2581,0.7,62.9,59,5.72,5.66,3.58
2582,0.95,56.5,61,6.53,6.5,3.68
2583,0.92,61.1,57,6.31,6.22,3.83
2584,0.96,56.1,60,6.62,6.58,3.7
2585,0.96,62.7,60,6.29,6.11,3.89
2586,1.1,60,58,6.77,6.66,4.03
2587,1.1,61.7,56,6.65,6.6,4.09
2588,0.71,60.7,58,5.73,5.81,3.5
2589,0.71,59.2,59,5.8,5.86,3.45
2590,0.71,62.5,55,5.71,5.74,3.58
2591,0.71,62.4,59,5.68,5.73,3.56
2592,1,62.4,63,6.35,6.44,3.99
2593,0.9,62.8,54,6.05,6.15,3.83
2594,0.64,60.9,56,5.57,5.59,3.4
2595,0.71,60.3,56,5.8,5.84,3.51
2596,0.77,62.1,59,5.85,5.87,3.64
2597,0.52,62,57,5.15,5.17,3.2
2598,0.71,60.6,60,5.68,5.73,3.46
2599,0.9,62,63,6.09,6.14,3.79
2600,0.77,61.6,57,5.91,5.87,3.63
2601,1.18,59.9,63,6.8,6.85,4.09
2602,0.72,63.3,57,5.68,5.75,3.62
2603,0.72,62.8,58,5.7,5.73,3.59
2604,0.72,63.3,58,5.66,5.71,3.6
2605,0.72,62.7,56,5.71,5.78,3.6
2606,0.72,62.7,56,5.65,5.71,3.56
2607,0.9,62.6,58,6.08,6.15,3.83
2608,0.9,60.5,58,6.22,6.27,3.78
2609,0.75,60.9,59,5.83,5.87,3.56
2610,0.73,62.1,56,5.75,5.8,3.59
2611,1.15,60.4,58,6.8,6.75,4.09
2612,0.71,63.1,58,5.67,5.7,3.59
2613,0.71,61.4,57,5.73,5.77,3.53
2614,0.51,61.3,56,5.14,5.15,3.16
2615,0.72,61.3,57,5.76,5.79,3.54
2616,0.82,61.2,60,6.03,5.99,3.68
2617,1.01,62.9,58,6.38,6.34,4
2618,0.9,63.6,57,6.07,6.1,3.87
2619,0.68,61.9,55,5.63,5.68,3.5
2620,0.9,61.3,55,6.18,6.12,3.77
2621,0.74,61.7,57,5.79,5.85,3.59
2622,0.74,62.3,56,5.76,5.79,3.6
2623,0.73,62.3,58,5.72,5.74,3.57
2624,0.8,59.4,55,6.06,6.02,3.59
2625,0.9,57.7,62,6.29,6.23,3.61
2626,0.9,65.5,57,6.05,6.01,3.95
2627,0.72,61.1,56,5.92,5.8,3.55
2628,0.51,61.3,56,5.21,5.13,3.17
2629,0.86,59.7,59,6.14,6.23,3.69
2630,0.65,61.4,60,5.54,5.57,3.41
2631,0.74,62.7,58,5.77,5.72,3.6
2632,0.72,62.2,57,5.7,5.74,3.56
2633,0.7,61.6,60,5.63,5.6,3.46
2634,0.7,62.9,57,5.67,5.61,3.55
2635,0.71,61.8,55,5.72,5.77,3.55
2636,0.71,61.7,55,5.73,5.75,3.54
2637,0.71,60.8,57,5.74,5.79,3.51
2638,0.71,61.4,56,5.74,5.78,3.54
2639,0.96,62.7,58,6.24,6.2,3.9
2640,0.91,63.7,60,6.16,6.09,3.9
2641,0.79,59.4,60,6.08,6.05,3.6
2642,1.03,61.5,57,6.52,6.48,4
2643,0.81,61,59,6.01,5.99,3.66
2644,0.75,63.1,55,5.8,5.83,3.67
2645,0.81,60.4,57,6.02,6.06,3.65
2646,0.9,62.3,56,6.19,6.23,3.87
2647,0.7,62.9,60,5.57,5.62,3.52
2648,0.83,62.7,57,5.96,6.01,3.75
2649,0.59,61.8,57,5.37,5.41,3.33
2650,1,62.7,58,6.28,6.32,3.95
2651,0.71,62.2,57,5.7,5.74,3.56
2652,1.05,62.2,61,6.48,6.51,4.04
2653,0.7,59.9,58,5.78,5.8,3.47
2654,0.71,61.4,56,5.74,5.79,3.54
2655,0.7,58.7,63,5.82,5.79,3.41
2656,1.05,60.6,57,6.59,6.55,3.98
2657,0.7,62.8,58,5.68,5.62,3.55
2658,0.77,60.5,59,5.98,5.92,3.6
2659,0.7,60,60,5.78,5.85,3.49
2660,0.8,63.1,57,5.87,5.92,3.72
2661,0.73,62.5,57,5.73,5.76,3.59
2662,0.7,61.9,61,5.59,5.65,3.48
2663,0.7,62.2,55,5.71,5.76,3.57
2664,0.72,62.1,57,5.73,5.76,3.57
2665,0.72,60.9,55,5.77,5.89,3.55
2666,0.95,62.5,58,6.3,6.24,3.92
2667,0.85,61,58,6.11,6.08,3.72
2668,0.89,63.1,55,6.09,6.17,3.87
2669,0.72,61.6,58,5.75,5.78,3.55
2670,0.76,62.5,58,5.79,5.83,3.63
2671,0.91,62,59,6.19,6.22,3.85
2672,0.7,62.8,56,5.68,5.6,3.54
2673,0.71,60.4,56,5.8,5.85,3.52
2674,0.71,62.7,57,5.66,5.69,3.56
2675,0.7,57.8,60,5.85,5.87,3.39
2676,0.7,60.6,58,5.73,5.75,3.48
2677,0.7,61.5,55,5.7,5.74,3.52
2678,0.73,61.8,57,5.75,5.77,3.56
2679,0.9,63.2,61,6.06,5.99,3.81
2680,0.77,62.3,58,5.82,5.86,3.64
2681,0.77,59.9,59,5.9,5.95,3.55
2682,0.79,61.2,56,5.95,6.02,3.66
2683,0.72,60.2,57,5.83,5.86,3.52
2684,0.9,63.2,61,6.12,6.03,3.84
2685,0.77,60.9,55,5.9,5.96,3.61
2686,0.81,61.9,58,5.92,5.97,3.68
2687,0.68,61.3,55,5.67,5.71,3.49
2688,0.71,63,56,5.69,5.65,3.58
2689,0.9,64.1,56,6.12,6.08,3.91
2690,0.74,60.8,57,5.85,5.87,3.56
2691,0.84,61.8,56,6.04,6.06,3.74
2692,0.9,63.7,61,6.1,6.06,3.87
2693,0.9,62.1,58,6.13,6.08,3.79
2694,0.9,63.8,55,6.16,6.07,3.9
2695,0.9,63.8,59,6.05,6.02,3.85
2696,0.9,63.4,59,6.08,6.04,3.84
2697,0.9,63.8,56,6.16,6.13,3.92
2698,0.9,61.1,58,6.22,6.18,3.79
2699,1.03,56.2,62,6.73,6.69,3.77
2700,0.9,65.4,60,6.03,5.96,3.93
2701,0.31,62.2,54,4.38,4.4,2.73
2702,0.31,62.2,54,4.34,4.38,2.71
2703,0.31,60.8,56,4.38,4.4,2.67
2704,0.31,61.1,57,4.37,4.4,2.68
2705,0.31,62.2,53,4.37,4.38,2.72
2706,0.31,62,53,4.34,4.37,2.7
2707,0.31,61.3,55,4.36,4.38,2.68
2708,0.39,62.4,59,4.58,4.65,2.88
2709,0.29,61.5,56,4.26,4.3,2.63
2710,0.35,61.6,54,4.55,4.58,2.81
2711,0.31,61.6,55,4.34,4.37,2.68
2712,0.25,61.2,55,4.09,4.11,2.51
2713,0.32,60.9,58,4.42,4.45,2.7
2714,0.32,61.8,55,4.4,4.43,2.73
2715,0.33,61.7,55,4.43,4.46,2.74
2716,0.33,60.6,56,4.46,4.49,2.72
2717,0.3,61.9,57,4.29,4.32,2.66
2718,0.3,62.3,57,4.28,4.32,2.68
2719,0.32,62.5,61,4.32,4.35,2.71
2720,0.26,63.6,56,4.06,4.09,2.59
2721,0.26,62.5,55,4.07,4.09,2.55
2722,0.26,58.9,61,4.16,4.19,2.46
2723,0.26,60.8,61,4.12,4.13,2.51
2724,0.26,61.7,61,4.08,4.12,2.53
2725,0.26,63.3,57,4.05,4.07,2.57
2726,0.36,61.8,56,4.58,4.61,2.84
2727,0.34,61.9,55,4.51,4.53,2.8
2728,0.34,62.6,55,4.46,4.49,2.8
2729,0.31,61.3,56,4.36,4.41,2.69
2730,0.31,61.7,55,4.37,4.41,2.71
2731,0.9,64.1,63,6.02,5.99,3.85
2732,0.9,62.8,61,6.12,6.02,3.81
2733,0.91,61.1,55,6.24,6.19,3.8
2734,0.7,62.5,58,5.63,5.67,3.53
2735,0.7,62.8,59,5.63,5.68,3.55
2736,0.7,62.6,57,5.65,5.7,3.55
2737,0.71,62,55,5.7,5.75,3.55
2738,0.71,62.5,55,5.67,5.73,3.56
2739,0.52,62,57,5.17,5.15,3.2
2740,0.76,63,56,5.83,5.79,3.66
2741,0.61,61.5,55,5.47,5.53,3.38
2742,0.61,61.4,56,5.44,5.49,3.36
2743,0.61,61.1,57,5.47,5.49,3.34
2744,0.65,61.9,56,5.56,5.59,3.45
2745,0.7,62.1,55,5.72,5.77,3.57
2746,1,66.5,62,6.19,6.1,4.09
2747,0.83,61.7,59,5.95,6.02,3.69
2748,0.76,61.5,56,5.89,5.92,3.63
2749,0.76,63.2,56,5.82,5.86,3.69
2750,0.76,61,56,5.85,5.91,3.59
2751,0.73,61.7,55,5.79,5.82,3.58
2752,0.81,62.9,58,5.88,5.94,3.72
2753,0.9,63.6,60,6.06,6.11,3.87
2754,0.9,59.6,59,6.38,6.24,3.76
2755,0.9,62.4,58,6.11,6.16,3.83
2756,0.72,61.1,58,5.78,5.84,3.55
2757,0.83,63.7,59,5.95,5.89,3.77
2758,0.9,65.2,59,6.05,6.01,3.93
2759,0.9,64.2,58,6.04,6.01,3.87
2760,0.93,62.3,60,6.3,6.23,3.9
2761,0.73,59.8,58,5.89,5.85,3.51
2762,0.9,63.3,59,6.14,6.05,3.86
2763,0.71,61,56,5.77,5.8,3.53
2764,0.8,60.9,57,6,6.03,3.66
2765,0.82,62.6,56,5.95,5.99,3.74
2766,0.9,62.3,56,6.18,6.12,3.83
2767,0.9,60.8,57,6.25,6.22,3.79
2768,0.9,61.8,58,6.21,6.19,3.83
2769,0.77,60.8,57,5.94,5.9,3.6
2770,0.71,62,55,5.71,5.76,3.56
2771,0.7,63.3,56,5.7,5.64,3.59
2772,0.7,61.9,56,5.68,5.7,3.52
2773,0.7,61.5,57,5.7,5.74,3.52
2774,0.7,61.6,57,5.7,5.73,3.53
2775,0.77,61.5,56,5.89,5.92,3.63
2776,0.9,61.8,56,6.11,6.16,3.79
2777,0.78,60.1,61,5.92,5.89,3.55
2778,0.83,62.1,55,6,6.05,3.74
2779,0.71,62.8,56,5.71,5.76,3.6
2780,0.74,61,55,5.86,5.88,3.58
2781,0.74,62.1,55,5.82,5.84,3.62
2782,0.9,64.1,59,5.97,6.07,3.86
2783,0.9,62.5,57,6.16,6.26,3.88
2784,0.73,61.9,56,5.76,5.81,3.58
2785,0.9,62.2,60,6.09,6.2,3.82
2786,0.91,62.1,56,6.18,6.22,3.85
2787,0.79,61.9,55,5.97,5.89,3.67
2788,0.76,61,55,5.89,5.92,3.6
2789,0.81,61.8,58,5.97,6.04,3.71
2790,0.72,61.4,56,5.76,5.8,3.55
2791,0.91,61,58,6.22,6.3,3.82
2792,0.78,62.5,58,5.86,5.89,3.67
2793,0.93,64.7,58,6.09,6.06,3.93
2794,0.78,61.3,57,5.91,5.93,3.63
2795,1,59.4,64,6.52,6.48,3.86
2796,0.75,59.2,59,5.93,5.97,3.52
2797,0.77,60.8,56,5.95,5.9,3.6
2798,0.7,63,60,5.59,5.62,3.53
2799,0.76,60.4,58,5.91,5.97,3.59
2800,0.7,61.5,55,5.73,5.75,3.53
2801,1.04,63.9,58,6.42,6.35,4.08
2802,1.04,61.6,61,6.47,6.45,3.98
2803,0.9,59,61,6.28,6.32,3.72
2804,0.71,60.9,57,5.75,5.79,3.51
2805,0.91,62.5,56,6.3,6.18,3.9
2806,0.75,62.4,57,5.76,5.81,3.61
2807,1.11,61,59,6.67,6.61,4.05
2808,0.72,63.4,57,5.68,5.7,3.61
2809,0.88,63.2,56,6.04,6.09,3.83
2810,0.88,62.4,55,6.12,6.16,3.83
2811,0.72,61.1,56,5.76,5.79,3.53
2812,0.7,61.7,59,5.67,5.71,3.51
2813,0.7,62.8,56,5.64,5.66,3.55
2814,1,63.6,62,6.25,6.2,3.96
2815,0.7,60.7,58,5.72,5.75,3.48
2816,0.84,61.5,54,6.07,6.13,3.75
2817,1,65.7,58,6.25,6.2,4.09
2818,1,63.2,58,6.43,6.32,4.03
2819,1,63.7,57,6.34,6.31,4.03
2820,1,65.1,55,6.26,6.23,4.07
2821,1,65.1,55,6.26,6.23,4.07
2822,0.93,62,57,6.31,6.28,3.9
2823,0.81,62.8,58,5.92,5.89,3.71
2824,0.81,62.4,59,5.96,5.89,3.7
2825,1.12,60.7,61,6.71,6.64,4.05
2826,0.81,62.3,56,5.95,5.89,3.69
2827,0.9,64.3,57,6.06,6.16,3.93
2828,0.9,63.1,57,6.11,6.18,3.88
2829,0.9,63.2,57,6.09,6.15,3.87
2830,0.9,61.9,62,6.07,6.12,3.77
2831,0.91,60.7,57,6.23,6.26,3.79
2832,0.7,63.3,54,5.6,5.64,3.56
2833,0.78,62.4,55,5.85,5.89,3.66
2834,0.8,61.6,56,5.96,6,3.68
2835,0.78,62.4,56,5.87,5.9,3.67
2836,0.78,62.2,55,5.87,5.9,3.66
2837,0.75,57.9,62,5.96,6,3.46
2838,0.7,62.6,55,5.66,5.68,3.55
2839,0.96,60.3,59,6.4,6.36,3.85
2840,0.9,58.4,55,6.34,6.39,3.72
2841,0.7,59.3,62,5.74,5.77,3.41
2842,0.72,59.8,57,5.84,5.89,3.51
2843,0.75,62.3,57,5.83,5.88,3.65
2844,0.81,60.8,59,5.95,5.99,3.63
2845,0.56,61.8,56,5.28,5.31,3.27
2846,0.73,61.5,56,5.8,5.77,3.56
2847,0.73,62.2,56,5.78,5.76,3.59
2848,0.79,61.3,54,6.01,5.96,3.67
2849,0.9,61.4,55,6.19,6.28,3.83
2850,1.1,59.3,62,6.75,6.7,3.99
2851,0.67,61.6,55,5.61,5.65,3.47
2852,0.71,59.7,57,5.84,5.86,3.49
2853,0.8,60.9,57,5.98,6.02,3.65
2854,0.73,60.2,56,5.86,5.9,3.54
2855,0.8,63.4,56,5.88,5.92,3.74
2856,0.8,64.5,56,5.8,5.86,3.76
2857,0.9,61.7,58,6.17,6.21,3.82
2858,0.9,62.2,65,6.13,6.08,3.8
2859,0.72,60.7,55,5.83,5.85,3.54
2860,0.72,61.5,55,5.77,5.85,3.56
2861,0.72,61.6,56,5.76,5.79,3.55
2862,0.7,61.6,63,5.65,5.69,3.49
2863,0.95,63,56,6.32,6.26,3.96
2864,0.73,61.9,55,5.76,5.8,3.57
2865,0.72,60.5,57,5.81,5.83,3.52
2866,0.72,62.6,55,5.7,5.73,3.58
2867,1.01,63.2,58,6.42,6.35,4.04
2868,0.9,58.4,62,6.35,6.29,3.69
2869,0.7,62.8,56,5.63,5.67,3.55
2870,0.83,59.4,59,6.08,6.11,3.62
2871,1,60.8,63,6.41,6.34,3.88
2872,0.9,59.6,60,6.37,6.24,3.76
2873,1,62.4,63,6.44,6.35,3.99
2874,0.9,67.6,56,5.94,5.9,4
2875,1,62,62,6.27,6.22,3.87
2876,0.78,62,55,5.95,5.89,3.67
2877,1,62.5,56,6.38,6.35,3.98
2878,1.25,60.9,56,6.95,6.91,4.22
2879,0.7,61.3,62,5.64,5.72,3.48
2880,0.92,57.8,63,6.4,6.36,3.69
2881,0.7,61.1,57,5.73,5.75,3.51
2882,1.18,59.9,63,6.85,6.8,4.09
2883,0.91,65.3,62,6.11,6.01,3.96
2884,0.84,62.4,57,6.06,6.03,3.77
2885,1.01,65.5,58,6.28,6.24,4.1
2886,0.71,62.8,58,5.69,5.75,3.59
2887,0.71,62.3,55,5.74,5.76,3.58
2888,0.93,62.3,56,6.26,6.22,3.89
2889,0.82,63.1,58,5.95,6,3.77
2890,0.9,66.1,57,5.94,5.99,3.94
2891,0.9,61.4,61,6.08,6.14,3.75
2892,0.91,63,58,6.15,6.07,3.85
2893,0.91,63.2,61,6.27,6.01,3.88
2894,0.92,65.3,58,6.08,6.04,3.96
2895,0.92,64.2,58,6.14,6.11,3.93
2896,0.91,63.6,59,6.15,6.11,3.9
2897,0.91,63.3,57,6.12,6.08,3.86
2898,0.92,65.1,58,6.12,6.07,3.97
2899,0.92,58.1,58,6.46,6.41,3.74
2900,0.92,58.9,59,6.38,6.35,3.75
2901,0.8,63.3,59.8,5.79,5.83,3.68
2902,0.84,62.3,59,5.99,6.04,3.75
2903,0.72,62.6,57,5.69,5.72,3.57
2904,0.72,61.9,55,5.74,5.77,3.56
2905,0.72,62.1,58,5.72,5.75,3.56
2906,0.8,60.5,62.3,5.97,6.01,3.62
2907,0.8,63.2,60.1,5.77,5.85,3.67
2908,0.52,61.5,55,5.19,5.22,3.2
2909,0.71,60.4,57,5.78,5.81,3.5
2910,0.86,60.2,56,6.16,6.19,3.72
2911,0.89,61.6,60.9,6.13,6.24,3.82
2912,0.74,62.7,58,5.72,5.77,3.6
2913,0.8,62.4,59,5.92,5.85,3.67
2914,0.94,68.4,53,6.05,5.97,4.11
2915,0.8,59.7,58,6.02,5.97,3.58
2916,1.04,58.2,64,6.64,6.53,3.85
2917,0.96,62.7,58,6.2,6.24,3.9
2918,0.91,64.3,60,6.12,6.04,3.91
2919,0.91,62.1,55,6.16,6.21,3.84
2920,0.74,62.5,55,5.76,5.79,3.61
2921,0.7,62.5,57,5.64,5.68,3.54
2922,0.7,62.6,58,5.64,5.67,3.54
2923,0.91,64.2,55,6.13,6.09,3.92
2924,1.03,58.4,60,6.6,6.58,3.85
2925,0.73,61.4,58,5.83,5.86,3.59
2926,1.01,62.4,59,6.35,6.41,3.98
2927,0.9,60.9,66,6.1,6.12,3.72
2928,1.03,63.1,56,6.43,6.38,4.04
2929,0.91,61.6,59,6.13,6.25,3.81
2930,0.9,64.2,59,6.05,6.01,3.87
2931,0.83,60.7,57,6.02,6.1,3.68
2932,0.71,61.1,56,5.74,5.78,3.52
2933,0.71,61.6,55,5.75,5.78,3.55
2934,0.91,61.3,61,6.18,6.25,3.81
2935,1.02,66.2,57,6.34,6.26,4.17
2936,0.77,60.5,59,5.92,5.98,3.6
2937,0.77,63.4,57,5.8,5.84,3.69
2938,0.77,61.8,58,5.84,5.81,3.6
2939,0.9,63,59,6.1,6.06,3.83
2940,0.9,62.6,62,6.13,6.04,3.81
