No,carat,depth,table,x,y,z
5052,0.31,62.4,60,4.34,4.32,2.7
5053,0.31,61.1,57,4.35,4.32,2.65
5054,0.31,62.7,56,4.38,4.33,2.73
5055,0.31,60.5,60,4.4,4.33,2.64
5056,0.31,63.1,57,4.34,4.31,2.73
5057,0.3,60.2,56,4.4,4.37,2.64
5058,0.31,61.4,57,4.35,4.38,2.68
5059,0.31,61.4,56,4.34,4.37,2.67
5060,0.34,62.8,58,4.46,4.43,2.79
5061,0.34,63.3,54,4.48,4.46,2.83
5062,0.34,60,58,4.58,4.55,2.74
5063,0.34,61.7,61,4.48,4.44,2.75
5064,0.34,63,58,4.47,4.45,2.81
5065,0.3,62.6,57,4.34,4.25,2.69
5066,0.3,61.6,59,4.28,4.26,2.63
5067,0.3,63.8,56,4.3,4.26,2.73
5068,0.3,61.4,57,4.35,4.31,2.66
5069,0.3,59.8,57,4.37,4.32,2.6
5070,0.3,59.7,60,4.39,4.35,2.61
5071,0.77,61.9,54,5.91,5.94,3.66
5072,0.95,59.7,57,6.41,6.45,3.84
5073,0.9,65.7,59,5.96,5.92,3.9
5074,0.93,61.8,59,6.27,6.23,3.86
5075,0.9,65.7,57,6.03,5.99,3.95
5076,1.01,62.9,57,6.39,6.33,4
5077,0.93,64.6,58,6.13,6.07,3.94
5078,0.91,63.8,60,6.05,6.09,3.87
5079,1.25,59.8,58,7.02,6.96,4.18
5080,0.92,61.5,60,6.26,6.19,3.83
5081,0.91,62.2,56,6.22,6.18,3.86
5082,0.9,65.7,65,6.06,5.94,3.94
5083,0.9,63.3,56,6.08,6.11,3.86
5084,0.9,63.8,57,6.04,6.13,3.88
5085,0.7,61.4,54.2,5.72,5.76,3.52
5086,0.9,60,61,6.19,6.22,3.72
5087,1,57.9,59,6.65,6.51,3.8
5088,1,61,59,6.4,6.33,3.89
5089,1.06,62,58,6.45,6.53,4.04
5090,1.02,65.5,59,6.27,6.24,4.1
5091,1.02,62.5,58,6.47,6.4,4.02
5092,0.9,64.1,56,6.04,6.07,3.88
5093,0.9,63.6,63,6.03,6.07,3.85
5094,1.14,61.7,57,6.67,6.7,4.13
5095,1.03,63,60,6.35,6.39,4.01
5096,1.02,62.9,59,6.34,6.41,4.01
5097,0.77,61.8,56,5.9,5.84,3.63
5098,0.91,62.7,57,6.19,6.26,3.9
5099,0.91,63.3,58,6.11,6.06,3.85
5100,0.81,61.7,57,5.97,6.02,3.7
5101,1.01,59.5,62,6.42,6.46,3.83
5102,0.86,64.6,58.8,5.95,6.04,3.87
5103,0.73,61.7,57,5.77,5.8,3.57
5104,0.94,60.4,59,6.37,6.34,3.84
5105,0.61,61.7,56,5.47,5.42,3.36
5106,0.72,61.6,56,5.76,5.79,3.56
5107,0.72,61.5,56,5.77,5.8,3.56
5108,0.72,60.7,57,5.79,5.87,3.54
5109,0.72,61.7,56,5.75,5.78,3.56
5110,0.72,61.4,56,5.75,5.79,3.54
5111,0.72,61,55,5.77,5.81,3.53
5112,0.72,61.3,56,5.74,5.78,3.54
5113,0.72,61.5,56,5.74,5.77,3.53
5114,0.72,60.5,56,5.82,5.85,3.53
5115,0.71,60.3,52,5.8,5.87,3.52
5116,0.79,62.1,56,5.89,5.93,3.67
5117,1.09,59.4,57,6.74,6.65,3.98
5118,0.74,60.9,57,5.83,5.85,3.56
5119,1.01,60.5,61,6.47,6.42,3.9
5120,0.72,62.1,55,5.72,5.78,3.57
5121,0.91,62.7,56,6.14,6.18,3.86
5122,1.04,60.4,57,6.55,6.6,3.97
5123,0.92,62.9,58,6.18,6.22,3.9
5124,0.91,62.9,56,6.14,6.17,3.87
5125,0.91,63.4,59,6.2,6.14,3.91
5126,0.7,61.6,57,5.69,5.73,3.52
5127,0.78,61.9,56,5.88,5.94,3.66
5128,0.92,61.5,56,6.27,6.32,3.87
5129,0.91,60.3,57,6.26,6.34,3.8
5130,0.91,64.7,57,6.02,6.04,3.9
5131,1,64.6,54,6.33,6.27,4.07
5132,1,57.7,65,6.59,6.55,3.79
5133,1,65.3,55,6.34,6.25,4.11
5134,1,60.3,62,6.46,6.41,3.88
5135,1,60.7,58,6.45,6.38,3.9
5136,1,64,53,6.34,6.28,4.04
5137,1.2,58.6,57,7.01,6.96,4.09
5138,1.12,61.4,56,6.69,6.66,4.1
5139,1,60.1,62,6.5,6.47,3.9
5140,1,69,56,6.01,5.94,4.12
5141,1,63.2,56,6.4,6.32,4.02
5142,0.91,62.6,56,6.21,6.16,3.87
5143,1.22,64.7,61,6.75,6.68,4.34
5144,1,63.5,56,6.37,6.3,4.02
5145,0.9,62.8,52,6.19,6.23,3.9
5146,1.51,65.6,61,7.16,7,4.66
5147,1.03,65.6,58,6.3,6.26,4.12
5148,0.93,63.1,58,6.19,6.21,3.91
5149,0.85,62.1,56,6.05,6.1,3.77
5150,1.01,59.6,62,6.56,6.5,3.89
5151,0.76,60.6,59,5.94,5.85,3.57
5152,1,65.6,66,6.1,6.01,3.97
5153,1.01,64,56,6.25,6.32,4.02
5154,1.01,63.1,58,6.34,6.38,4.01
5155,0.96,62.7,58,6.27,6.24,3.92
5156,1.02,61.4,60,6.42,6.47,3.96
5157,1.02,63.4,57,6.37,6.4,4.05
5158,1.02,59.2,59,6.57,6.54,3.88
5159,1,58.7,61,6.5,6.52,3.82
5160,0.9,58,57,6.34,6.41,3.7
5161,0.9,62,61,6.14,6.16,3.81
5162,0.9,61.4,62,6.11,6.2,3.78
5163,0.9,61.5,59,6.2,6.23,3.82
5164,1.01,62.1,56,6.41,6.45,3.99
5165,0.9,60.8,57,6.22,6.25,3.79
5166,0.9,61.5,56,6.24,6.18,3.82
5167,1.02,57.9,61,6.75,6.68,3.89
5168,0.91,63.4,56,6.18,6.1,3.89
5169,0.91,63,56,6.12,6.16,3.87
5170,0.9,61.7,57,6.21,6.26,3.85
5171,0.91,62.6,57,6.13,6.18,3.85
5172,0.71,61.8,57,5.7,5.75,3.54
5173,1.02,58.9,65,6.54,6.59,3.87
5174,0.71,61.9,55,5.68,5.72,3.53
5175,1.04,62,57,6.53,6.47,4.03
5176,1.04,62,57,6.53,6.47,4.03
5177,0.83,61.8,56,6,6.03,3.72
5178,1.29,58.2,61,7.11,7.15,4.15
5179,0.9,62.9,58,6.11,6.02,3.82
5180,0.9,60.6,61,6.21,6.16,3.75
5181,0.91,62.5,56,6.16,6.19,3.86
5182,0.83,62,55,6.02,6.05,3.74
5183,0.83,62,55,6.03,6.07,3.75
5184,0.9,61.3,60,6.17,6.14,3.77
5185,0.9,62.7,59,6.14,6.1,3.84
5186,0.9,63.8,61,6.09,6.05,3.87
5187,0.8,61.1,56,6.02,5.96,3.66
5188,0.9,62.7,58,6.13,6.08,3.83
5189,0.83,61.6,56,6.03,6.05,3.72
5190,0.9,63.6,55,6.14,6.09,3.89
5191,1.07,60.8,56,6.61,6.57,4.01
5192,1.07,60,59,6.6,6.56,3.95
5193,0.91,62.7,63,6.05,6,3.78
5194,0.91,63.5,61,6.05,6.1,3.86
5195,1.06,61.4,57,6.57,6.63,4.05
5196,0.73,62.4,57,5.71,5.79,3.59
5197,1.01,61.3,57,6.4,6.35,3.91
5198,0.71,62.7,60,5.73,5.62,3.56
5199,0.9,62.7,58,6.11,6.13,3.84
5200,0.9,62.9,57,6.08,6.13,3.84
5201,0.9,61.3,58,6.08,6.13,3.74
5202,0.73,62,57,5.73,5.79,3.57
5203,1.04,63.1,58,6.39,6.33,4.01
5204,1.04,58.3,58,6.67,6.63,3.88
5205,1,63.8,59,6.34,6.27,4.02
5206,1.04,60.3,58,6.6,6.55,3.96
5207,1,62.8,59,6.37,6.27,3.97
5208,1,64.7,52,6.35,6.3,4.09
5209,1,62.5,56,6.38,6.3,3.96
5210,0.9,60.3,56,6.27,6.23,3.77
5211,0.9,59.8,61,6.21,6.17,3.7
5212,0.72,60.9,56,5.83,5.77,3.53
5213,1,60.8,58,6.44,6.39,3.9
5214,1,61.6,59,6.41,6.34,3.93
5215,0.9,62.7,58,6.16,6.09,3.84
5216,1.04,65.8,58,6.32,6.25,4.13
5217,1.5,62.4,60,7.37,7.19,4.54
5218,0.82,61.4,56,6.01,6.05,3.71
5219,0.91,62.3,57,6.22,6.14,3.85
5220,0.91,63.8,58,6.09,6.04,3.87
5221,1.2,61.7,57,6.85,6.79,4.21
5222,1.01,62.3,60,6.39,6.32,3.96
5223,1.01,62.8,58,6.4,6.34,4
5224,1.07,61.6,54,6.57,6.59,4.05
5225,0.73,61,56,5.82,5.86,3.56
5226,0.69,61.6,56,5.69,5.71,3.51
5227,0.73,62.3,55,5.77,5.79,3.6
5228,0.92,59.6,61,6.28,6.34,3.76
5229,1.02,60.7,57,6.54,6.57,3.98
5230,1.02,63.6,56,6.37,6.4,4.06
5231,0.77,61.7,55,5.89,5.91,3.64
5232,1.04,60.5,57,6.55,6.51,3.95
5233,0.77,59.6,57,6.01,6.03,3.59
5234,0.9,63.2,58,6.05,6.1,3.84
5235,0.9,62.4,59,6.1,6.17,3.83
5236,1.16,62.1,59,6.74,6.63,4.15
5237,0.85,60.1,56,6.17,6.18,3.71
5238,0.9,62.6,58,6.01,6.06,3.78
5239,1.02,65.3,58,6.33,6.22,4.1
5240,0.92,63.7,64,6.13,6.08,3.89
5241,0.92,62.1,59,6.26,6.21,3.87
5242,0.92,61.8,58,6.23,6.19,3.84
5243,0.7,61.2,57,5.69,5.75,3.5
5244,1,62.7,58,6.35,6.41,4
5245,1.23,61.6,55,6.91,6.88,4.25
5246,1,62.7,58,6.3,6.36,3.97
5247,1,61.7,58,6.32,6.36,3.91
5248,0.9,64,58,6.06,6.11,3.9
5249,1.01,63,55,6.39,6.34,4.01
5250,1.01,60.7,58,6.52,6.49,3.95
5251,1,60.3,58,6.49,6.44,3.9
5252,1.01,61.9,59,6.42,6.37,3.96
5253,1.24,63.1,60,6.79,6.74,4.27
5254,0.59,62.3,54,5.36,5.39,3.35
5255,1.01,59.2,59,6.52,6.62,3.89
5256,1.01,61.4,63,6.33,6.38,3.9
5257,0.9,63.9,61,6.01,5.97,3.83
5258,1.14,62.4,59,6.7,6.62,4.16
5259,1.01,62.7,55,6.42,6.44,4.03
5260,0.8,61.2,56,6.01,5.98,3.67
5261,1.19,60.3,57,6.83,6.93,4.15
5262,1.12,60.9,63,6.59,6.65,4.03
5263,0.9,62.3,57,6.16,6.19,3.85
5264,0.82,60.4,61,6.06,6.09,3.67
5265,0.72,61.7,56,5.73,5.77,3.55
5266,1.21,63.3,63,6.72,6.67,4.24
5267,1.03,63.7,56,6.42,6.35,4.07
5268,0.9,63.9,57,6.12,6.08,3.9
5269,1.01,62.7,58,6.32,6.43,4
5270,1.02,59.3,58,6.56,6.62,3.91
5271,0.91,64,58,6.06,6.09,3.89
5272,0.79,63.1,60,5.88,5.84,3.7
5273,0.9,61.9,56,6.19,6.24,3.85
5274,0.73,61.2,57,5.79,5.84,3.56
5275,0.73,61.4,55,5.8,5.83,3.57
5276,1.13,60.4,56,6.78,6.7,4.07
5277,1.13,62,55,6.7,6.66,4.14
5278,0.72,60.5,55,5.82,5.85,3.53
5279,0.79,58.8,60,6.03,6.08,3.56
5280,0.9,62.5,58,6.12,6.16,3.84
5281,0.82,61.5,57,6.01,6.05,3.71
5282,0.9,60.9,57,6.2,6.24,3.79
5283,0.9,59.5,62,6.2,6.23,3.7
5284,0.71,62.3,60,5.65,5.71,3.54
5285,1,64.1,58,6.35,6.26,4.04
5286,0.71,61.9,56,5.66,5.72,3.53
5287,1,63.2,59,6.31,6.25,3.97
5288,1.06,60.4,57,6.64,6.58,3.99
5289,0.92,60.6,60,6.28,6.33,3.82
5290,1.16,62.4,55,6.76,6.69,4.2
5291,0.91,62.2,57,6.2,6.24,3.87
5292,0.9,62.3,61,6.17,6.12,3.83
5293,0.78,63.2,58,5.87,5.81,3.69
5294,0.9,63.8,56,6.12,6.05,3.88
5295,1.01,60.4,57,6.53,6.49,3.93
5296,0.9,64,59,6.04,6.08,3.88
5297,1.01,59.5,60,6.59,6.53,3.9
5298,0.71,62.1,57,5.7,5.73,3.55
5299,1,63.4,60,6.28,6.33,4
5300,1.01,60,60,6.48,6.38,3.86
5301,1.01,61.6,55,6.5,6.45,3.99
5302,1.01,64.9,56,6.29,6.2,4.07
5303,1.01,61.8,61,6.35,6.29,3.9
5304,1.01,63.4,58,6.43,6.34,4.05
5305,1.02,65.5,57,6.19,6.24,4.07
5306,0.93,61.7,60,6.25,6.2,3.84
5307,0.97,61.6,56,6.39,6.36,3.93
5308,0.9,61.8,60,6.13,6.14,3.79
5309,0.9,59.9,59,6.32,6.27,3.77
5310,0.9,58.9,59,6.31,6.26,3.7
5311,0.85,60.2,60,6.14,6.09,3.68
5312,0.9,60.1,62,6.28,6.24,3.76
5313,0.9,62.1,56,6.25,6.19,3.86
5314,0.74,61.1,56,5.84,5.91,3.59
5315,0.74,62.1,53,5.82,5.8,3.61
5316,1.11,62.5,57,6.54,6.49,4.07
5317,0.9,61.3,56,6.24,6.2,3.81
5318,0.9,62.7,53,6.18,6.22,3.89
5319,1.08,62.7,57,6.57,6.53,4.11
5320,0.9,62.3,58,6.05,6.27,3.84
5321,0.9,61,59,6.14,6.18,3.76
5322,0.9,63.8,58,6.09,6.13,3.9
5323,0.79,61,55,6.01,6.03,3.67
5324,0.9,65.7,58,6.02,5.97,3.94
5325,1.03,62.4,57,6.43,6.38,4
5326,0.61,62.5,65,5.36,5.29,3.33
5327,0.71,63,57,5.66,5.7,3.58
5328,1,61.8,58,6.44,6.4,3.97
5329,0.9,62.6,57,6.13,6.2,3.86
5330,1,58.5,59,6.56,6.54,3.83
5331,0.96,60.6,60,6.47,6.4,3.9
5332,0.84,59.2,59,6.18,6.21,3.67
5333,1.04,63.5,59,6.37,6.42,4.06
5334,0.82,61.7,56,6.01,6.06,3.72
5335,0.9,61.6,63,6.14,6.1,3.77
5336,1.08,63.2,59,6.57,6.4,4.1
5337,0.9,62.8,58,6.17,6.13,3.86
5338,0.9,61.2,61,6.21,6.14,3.78
5339,0.9,63,61,6.14,6.05,3.84
5340,1,60.9,57,6.43,6.47,3.93
5341,0.78,61.9,56,5.89,5.91,3.65
5342,1.02,63.3,61,6.28,6.32,3.99
5343,0.91,62.2,56,6.14,6.17,3.83
5344,0.91,62.4,57,6.18,6.22,3.87
5345,0.74,61.3,57,5.8,5.84,3.57
5346,0.53,62.2,55,5.17,5.19,3.22
5347,0.93,60.8,60,6.3,6.24,3.81
5348,0.9,62.1,60,6.2,6.14,3.83
5349,0.9,62.4,63,6.13,6.04,3.8
5350,0.9,60.4,61,6.24,6.22,3.76
5351,0.93,63.8,59,6.21,6.15,3.94
5352,0.8,60.5,59,6,6.03,3.64
5353,0.74,61.7,55,5.79,5.85,3.59
5354,0.73,57.4,59,5.99,5.95,3.43
5355,1.05,62.2,59,6.44,6.51,4.03
5356,1.18,61.5,62,6.73,6.88,4.19
5357,0.93,61.8,59,6.23,6.27,3.86
5358,0.84,62.9,58,5.93,6.02,3.76
5359,1.05,65.4,59,6.3,6.24,4.1
5360,0.72,61.2,56,5.78,5.81,3.55
5361,0.9,64.1,59.4,6.04,6.08,3.88
5362,0.9,62.2,62.5,6.08,6.1,3.78
5363,1.01,58.7,67,6.52,6.56,3.84
5364,1.01,59.8,66,6.42,6.48,3.86
5365,0.91,62.2,57,6.17,6.12,3.82
5366,0.91,64.7,56,6.1,6.07,3.94
5367,0.75,60.4,56,5.9,5.96,3.58
5368,0.92,61.5,60,6.19,6.26,3.83
5369,0.79,61.3,57,5.95,6,3.66
5370,0.9,63.2,57,6.08,6.1,3.85
5371,0.3,63.2,57,4.24,4.21,2.67
5372,0.3,63,55,4.26,4.25,2.68
5373,0.3,61.8,58,4.32,4.29,2.66
5374,0.3,61.2,60,4.31,4.28,2.63
5375,0.3,62.7,58,4.27,4.22,2.66
5376,0.34,61.7,58,4.47,4.41,2.74
5377,0.34,63.7,54,4.48,4.43,2.84
5378,0.34,61.3,61,4.49,4.45,2.74
5379,0.34,61.8,57,4.51,4.46,2.77
5380,0.34,60.2,59,4.55,4.52,2.73
5381,0.34,59.2,61,4.58,4.57,2.71
5382,0.34,62.7,58,4.43,4.4,2.77
5383,0.34,62.8,59,4.47,4.45,2.8
5384,0.34,63.5,56,4.48,4.44,2.83
5385,0.34,60,62,4.55,4.51,2.72
5386,0.34,60.1,56,4.55,4.54,2.73
5387,0.3,58.8,60,4.39,4.35,2.57
5388,0.3,60.1,62,4.37,4.35,2.62
5389,0.3,62.8,56,4.32,4.28,2.7
5390,0.3,59.5,63,4.32,4.29,2.56
5391,0.3,61,57,4.34,4.31,2.64
5392,0.3,62.9,59,4.28,4.24,2.68
5393,0.3,60.9,58,4.32,4.29,2.62
5394,0.3,62.3,58,4.32,4.29,2.68
5395,0.3,61.1,55,4.35,4.32,2.65
5396,0.3,60.2,60,4.35,4.32,2.61
5397,0.3,62.1,57,4.33,4.3,2.68
5398,0.3,62.4,58,4.31,4.28,2.68
5399,0.3,61.4,59,4.31,4.26,2.63
5400,0.3,63.3,57,4.3,4.26,2.71
5401,1.01,62.9,56,6.4,6.35,4.01
5402,1.01,62.6,58,6.43,6.38,4.01
5403,1.01,62.6,55,6.43,6.38,4.01
5404,1.01,63.1,54,6.39,6.35,4.02
5405,0.95,62.9,57,6.24,6.19,3.91
5406,1.01,61.7,60,6.4,6.34,3.93
5407,1,63.7,61,6.27,6.32,4.01
5408,1,64.8,55,6.35,6.28,4.09
5409,1,59.8,56,6.5,6.48,3.88
5410,1,63.9,57,6.32,6.26,4.02
5411,0.9,62.6,54.3,6.14,6.17,3.86
5412,0.9,62.8,54,6.11,6.15,3.85
5413,1.52,61.7,58,7.43,7.34,4.56
5414,0.76,61.9,55,5.88,5.84,3.63
5415,0.85,61.9,55,6.07,6.14,3.78
5416,1.02,62.3,58.1,6.41,6.38,4
5417,0.75,62.4,57,5.88,5.75,3.63
5418,1.05,62.7,61,6.58,6.49,4.09
5419,1.05,63,57,6.47,6.42,4.06
5420,1.05,63.9,56,6.44,6.37,4.09
5421,0.91,62.5,56,6.21,6.15,3.86
5422,1.05,60.4,57,6.6,6.58,3.98
5423,1.01,63.2,62,6.29,6.33,3.99
5424,1.01,62.6,59,6.34,6.43,4
5425,0.92,63.3,59,6.18,6.12,3.89
5426,1.06,62,58,6.53,6.45,4.04
5427,1.03,63,60,6.39,6.35,4.01
5428,1.14,61.7,57,6.7,6.67,4.13
5429,0.94,60.4,59,6.34,6.37,3.84
5430,1.08,62.7,54,6.63,6.57,4.14
5431,0.91,60.2,57,6.31,6.34,3.81
5432,1.01,63,60,6.28,6.35,3.98
5433,0.79,62.2,55,5.9,5.97,3.69
5434,0.79,62.2,55,5.95,6.01,3.72
5435,0.53,59.8,60,5.22,5.28,3.14
5436,0.77,61,56,5.92,5.94,3.62
5437,1.05,60.1,60,6.58,6.66,3.98
5438,0.91,59.3,60,6.28,6.33,3.74
5439,0.86,61.8,57,6.1,6.13,3.78
5440,0.93,59.5,57,6.37,6.33,3.78
5441,0.77,62.8,58,5.84,5.78,3.65
5442,0.91,63,57,6.14,6.2,3.89
5443,1.14,62.2,61,6.72,6.64,4.16
5444,0.9,63.2,57,6.15,6.12,3.88
5445,0.7,62.4,55,5.63,5.71,3.54
5446,0.9,63.4,59,6.14,6.1,3.88
5447,1,55.2,64,6.69,6.64,3.68
5448,1.2,60.9,60,6.91,6.81,4.18
5449,0.9,61.7,58,6.18,6.11,3.79
5450,1,62.6,56,6.4,6.34,3.99
5451,0.95,59.7,61,6.35,6.27,3.77
5452,1.06,62.6,59,6.47,6.51,4.06
5453,0.8,63.2,54,5.88,5.93,3.73
5454,0.74,60.7,56,5.9,5.88,3.58
5455,0.71,62.5,57,5.67,5.62,3.53
5456,1.04,62.1,58,6.5,6.52,4.04
5457,1.01,62,58,6.43,6.47,4
5458,0.63,61.2,53,5.55,5.6,3.41
5459,0.76,60.6,59,5.85,5.94,3.57
5460,1.01,61.4,59,6.42,6.45,3.95
5461,1,68.2,60,6.02,5.94,4.08
5462,1.17,59.2,68,6.91,6.84,4.07
5463,1,68.9,56,6.16,6.11,4.23
5464,1.23,61.9,60.6,6.79,6.85,4.22
5465,1,62,61,6.36,6.45,3.97
5466,1,65.2,56,6.21,6.27,4.07
5467,0.91,63.9,56,6.06,6.09,3.88
5468,0.77,61.1,57,5.93,5.96,3.63
5469,0.83,62.3,55,5.98,6.02,3.74
5470,0.91,66.8,58,5.95,5.97,3.98
5471,1.01,65.2,57,6.33,6.24,4.1
5472,1.01,59.2,58,6.5,6.47,0
5473,0.93,59.3,61,6.33,6.39,3.77
5474,1.02,62.8,64,6.36,6.32,3.98
5475,0.71,61,56,5.76,5.81,3.53
5476,1.02,65.3,59,6.28,6.22,4.08
5477,1.12,64.3,60,6.59,6.56,4.23
5478,1.12,61,60,6.7,6.64,4.07
5479,1.02,61.4,60,6.47,6.42,3.96
5480,0.9,63,62,6.09,6,3.81
5481,0.81,62.8,57,5.9,5.95,3.72
5482,1.02,57.5,62,6.6,6.62,3.8
5483,0.93,64.5,58,6.11,6.14,3.95
5484,0.7,62.3,55,5.64,5.68,3.53
5485,0.9,61.3,60,6.14,6.17,3.77
5486,0.9,62,58,6.14,6.18,3.82
5487,0.9,62.7,59,6.1,6.14,3.84
5488,0.9,62.6,56,6.16,6.23,3.88
5489,0.9,59,58,6.29,6.25,3.7
5490,0.83,61.6,58,6.04,6.07,3.73
5491,0.9,59.8,61,6.32,6.28,3.77
5492,0.9,62.8,56,6.11,6.15,3.85
5493,0.74,61.4,56,5.83,5.86,3.59
5494,1.06,58.7,60,6.65,6.71,3.92
5495,1.02,58.9,65,6.59,6.54,3.87
5496,0.91,61.5,60,6.24,6.19,3.82
5497,0.92,60.3,61,6.29,6.38,3.82
5498,0.9,62.6,58,6.09,6.15,3.83
5499,1.04,57.4,60,6.76,6.72,3.87
5500,0.91,60.8,57,6.28,6.22,3.81
5501,0.93,62,55,6.32,6.29,3.91
5502,0.74,61.7,56,5.79,5.87,3.6
5503,0.91,59.1,60,6.36,6.3,3.74
5504,0.91,60.8,59,6.28,6.25,3.81
5505,1.11,63.6,58,6.48,6.57,4.15
5506,0.83,63.4,56,5.96,5.99,3.79
5507,0.91,61.6,60,6.14,6.1,3.77
5508,1.01,61.7,58,6.46,6.41,3.97
5509,1.08,63.4,55,6.53,6.5,4.13
5510,0.9,64.6,59,6.04,6.01,3.89
5511,1.06,61.5,58,6.59,6.55,4.04
5512,0.91,62.7,59,6.17,6.21,3.88
5513,0.91,62.3,57,6.14,6.22,3.85
5514,0.91,63.8,58,6.04,6.09,3.87
5515,0.9,63.6,58,6.08,6.12,3.88
5516,1.08,61.9,55,6.58,6.61,4.08
5517,0.72,61.9,57,5.72,5.75,3.55
5518,1,63.8,58,6.28,6.32,4.02
5519,1,63.4,61,6.29,6.33,4
5520,1,60.2,61,6.44,6.48,3.89
5521,1,61.2,59,6.38,6.42,3.92
5522,0.6,62.3,55,5.38,5.4,3.36
5523,0.9,62.9,62,6.06,6.02,3.8
5524,1.01,61.9,55,6.43,6.46,3.99
5525,1.01,63.7,58,6.31,6.35,4.03
5526,1.01,62.8,57,6.3,6.34,3.97
5527,1.01,63.4,57,6.32,6.37,4.02
5528,0.81,62,56,5.97,6,3.71
5529,1.01,58.8,57,6.57,6.63,3.88
5530,0.91,63.1,59,6.16,6.13,3.88
5531,0.91,59.6,60,6.29,6.25,3.74
5532,1,61.7,57,6.42,6.35,3.94
5533,0.92,62.1,59,6.21,6.26,3.87
5534,0.92,61.8,58,6.19,6.23,3.84
5535,0.9,61.7,60,6.19,6.22,3.83
5536,1.11,59.3,59,6.8,6.76,4.02
5537,0.91,60.6,57,6.3,6.26,3.81
5538,0.92,60.5,57,6.3,6.29,3.81
5539,0.91,58.2,59,6.36,6.4,3.71
5540,0.91,64.4,60,6.08,6.04,3.9
5541,0.73,62.2,56,5.72,5.75,3.57
5542,0.71,61.3,57,5.7,5.81,3.53
5543,0.93,62.5,55,6.23,6.29,3.91
5544,1.01,64.7,58,6.14,6.23,4
5545,1.02,61.2,59,6.51,6.46,3.97
5546,1.02,63,58,6.44,6.39,4.04
5547,1.02,62.8,54,6.46,6.43,4.05
5548,1.02,61.8,58,6.5,6.44,4
5549,1.02,62,59,6.45,6.42,3.99
5550,1.02,63.6,56,6.4,6.37,4.06
5551,1.02,60.7,57,6.57,6.54,3.98
5552,0.9,60.4,59,6.24,6.21,3.76
5553,0.9,61.6,59,6.26,6.18,3.83
5554,1.01,59.4,59,6.49,6.51,3.86
5555,1.02,62.5,58,6.37,6.43,4
5556,1,63.5,55,6.37,6.32,4.03
5557,1,60.2,62,6.53,6.45,3.91
5558,1,56.7,60,6.62,6.58,3.74
5559,0.74,61.8,56,5.79,5.82,3.59
5560,1,62.6,54,6.39,6.35,3.99
5561,1,61.7,58,6.36,6.32,3.91
5562,0.96,61.7,57,6.35,6.3,3.9
5563,1,59.8,65,6.58,6.43,3.9
5564,1,59.3,62,6.49,6.43,3.83
5565,1,60.4,58,6.47,6.44,3.9
5566,1,59.4,64,6.36,6.29,3.76
5567,0.9,63.9,61,5.97,6.01,3.83
5568,0.8,61.2,56,5.98,6.01,3.67
5569,1,59.7,63,6.43,6.5,3.86
5570,1.04,62.1,59,6.46,6.52,4.03
5571,1.08,64.9,60,6.43,6.39,4.16
5572,1.04,62.2,59,6.57,6.49,4.06
5573,1.14,60.4,59,6.8,6.74,4.09
5574,0.79,62.2,55,5.97,5.9,3.69
5575,0.94,59,59,6.34,6.41,3.76
5576,1.21,69.6,55,6.49,6.42,4.49
5577,1.21,65.6,56,6.69,6.59,4.36
5578,0.9,62.9,55,6.18,6.22,3.9
5579,0.9,63.6,57,6.08,6.12,3.88
5580,0.91,61.9,56,6.19,6.22,3.85
5581,1,61,61,6.31,6.27,3.84
5582,0.78,62.2,55,5.87,5.97,3.68
5583,1.12,60.9,57,6.66,6.6,4.04
5584,0.76,61.6,56,5.85,5.9,3.62
5585,1.12,60.9,63,6.65,6.59,4.03
5586,1,65.5,54,6.2,6.16,4.05
5587,1,59.6,61,6.4,6.36,3.8
5588,1.19,60.3,57,6.93,6.83,4.15
5589,0.92,59.3,61,6.36,6.29,3.75
5590,1.5,63.7,59,7.29,7.18,4.62
5591,1.17,57.4,59,7.02,6.95,4.01
5592,0.9,62.9,58,6.13,6.18,3.87
5593,0.9,62.4,56,6.14,6.19,3.85
5594,0.9,62.3,61,6.12,6.17,3.83
5595,1.01,64.5,59,6.27,6.23,4.03
5596,1.01,65.3,61,6.23,6.18,4.05
5597,1.01,62.1,57,6.47,6.37,3.99
5598,1.01,62.8,58,6.43,6.34,4.01
5599,0.94,62.6,57,6.27,6.25,3.92
5600,0.85,60.2,60,6.09,6.14,3.68
5601,1.2,62.3,60,6.78,6.71,4.2
5602,1.01,62.2,65,6.34,6.3,3.93
5603,0.96,62.1,57,6.32,6.27,3.91
5604,0.9,62.3,57,6.17,6.23,3.86
5605,0.96,63.7,54,6.24,6.19,3.96
5606,1.01,64.7,57,6.31,6.27,4.07
5607,0.96,59.2,61,6.42,6.36,3.78
5608,0.9,63.4,57,6.09,6.12,3.87
5609,1.1,61.9,56,6.59,6.63,4.09
5610,0.74,62.1,53.4,5.8,5.82,3.61
5611,0.9,59.4,58,6.31,6.35,3.76
5612,0.89,61.8,56,6.15,6.19,3.81
5613,0.92,62.8,56,6.19,6.23,3.9
5614,0.98,62.6,54,6.35,6.39,3.99
5615,0.87,59.9,59,6.2,6.16,3.7
5616,0.72,62,56,5.74,5.77,3.57
5617,1.12,60.3,57,6.73,6.8,4.08
5618,1.01,61.1,58,6.5,6.46,3.96
5619,1,63.2,59,6.24,6.29,3.96
5620,1.02,58.7,63,6.49,6.46,3.8
